Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Unnamed: 66
0,AFE,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189480.0,189120.0,191600.0,191220.0,194000.0,196150.0,195960.0,196340.0,207440.0,205100.0,203230.0,202400.0,216190.0,220890.0,223010.0,231240.0,224390.0,239430.0,246590.0,244840.0,255340.0,259730.0,261270.0,259480.0,259870.0,262460.0,266510.0,268100.0,268290.0,267460.0,0.0,0.0,0.0
0,AFE,Emisiones de metano (kt de equivalente de CO2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320589.996671304,321170.003211126,326880.001699552,330319.996809587,339339.997624978,347470.001196489,351490.002086386,359480.005862191,377549.99470897,380660.001637414,380559.997247532,382970.000686124,403830.003740266,416979.997346178,425989.999363199,443059.997210279,442300.001824275,468919.998476282,486810.001039878,487679.996335879,503890.006164089,508730.002934113,494579.996177927,496859.996045008,501330.001080409,509910.000765696,515159.996608272,518240.004519001,519999.998191371,525299.997815862,0.0,0.0,0.0
0,AFE,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807000.0,811069.997709244,816600.003194064,828610.01130566,849479.989405721,875579.987879843,892349.982168526,917560.016866773,956139.992721379,942640.002407134,945980.00574857,985429.991282523,1031909.9868387,1072749.99749661,1115909.98668224,1142860.01534015,1143609.99942571,1207469.99946982,1266980.02023995,1250180.0051257,1306100.01119971,1308610.02710462,1318919.99164224,1342549.96651411,1370949.98168945,1369670.00508309,1385480.00684381,1401180.01960218,1407690.0279969,1427180.00108004,0.0,0.0,0.0
0,AFE,"Otras emisiones de gases de efecto invernadero, hidrofluorocarbonos (HFC),  perfluorocarbonos (PFC) y hexafluoruro de azufre (SF6) (miles de toneladas métricas de equivalente de CO2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1587419.45344631,962644.869126585,1013296.70439233,1074440.17062159,949134.973397538,1101878.99010833,984931.848519299,1119055.27755404,1176444.98468709,1529059.23828526,1293217.17897345,1138988.14180472,1279080.96627895,1289548.54267022,1032199.44308659,1043607.77354635,969010.528102765,1294200.33425357,954367.244729883,1053647.87710211,-23342.3965470593,-24323.7360551339,-29755.7156156474,-22821.2633810079,-23583.9962196389,-21069.7066289722,-24252.470340482,-26831.0999829805,-23891.5331993581,-22184.4469613763,-20582.6629631686,29919.7396550828,27150.5174729043,22082.3336554837,28499.0364940208,16324.459548341,15362.0271865069,18215.2630981952,24455.6242228478,27924.6169166813,42800.2707878595,48331.319894363,72440.6335418639,70001.9866557046,73024.711698547,68559.00421381,73149.4315073117,0.0,0.0,0.0,0.0,0.0,0.0
0,AFE,Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.8390500470672,98.9273790467712,94.3618947599614,101.477220813964,101.884315204679,102.270180954884,99.6373863543104,97.3619261633729,92.975254565907,100.089496828191,99.1289604327464,89.5515718975749,84.0663324839962,86.9237014893768,86.7137545827262,85.2550104503779,85.172907280758,83.5996961808589,83.1499143397405,84.2829151857068,79.2935950627096,79.3750175405605,75.2750469946948,72.3149947857541,73.5295293637883,70.5930516435836,72.2439474915825,0.0,0.0,0.0,0.0,0.0,0.0
0,AFE,Las emisiones de CO2 derivadas del consumo de combustible líquido ( % del total),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5954202268455,24.3721534023546,22.5583380133912,19.1657911217937,20.9767625317265,24.0698997082462,23.2900128717578,24.728716383748,24.0537299986089,21.5954290827878,21.8664374531048,18.2664509566949,17.0456516424758,20.7407182684139,22.9553319818389,17.3667973291622,23.665647119709,24.5958785237159,24.4099502835266,28.8891100802491,22.3574915298517,26.1960245872629,23.7607052302795,24.1917994876421,27.1869812675175,27.8602166763907,28.1543193190165,0.0,0.0,0.0,0.0,0.0,0.0
0,AFE,Emisiones de CO2 (kt),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304354.882668939,298735.435601561,295090.0,303600.0,312160.0,327430.0,340070.0,356590.0,365690.0,351070.0,355920.0,393150.0,404210.007127375,426379.996828735,457599.99126941,458459.994629025,465440.008163452,486179.996997118,519309.990122914,501940.011456609,529639.997445047,521760.009862482,543439.999304712,565430.012963712,587699.99242574,574029.994986952,578510.015696288,587509.992346167,590040.005281568,603030.016154051,0.0,0.0,0.0
0,AFE,Emisiones de CO2 del consumo de combustible gaseoso (% del total),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48706587995949,1.54537200556212,1.58783912727613,1.76311514545949,1.78653159915076,1.57967441933494,1.45888988575986,1.29965471616231,1.16598310350627,1.40864970586068,1.30136035541122,1.37162306669685,1.35369037196728,0.847687439964083,1.73560512364439,1.79639472054149,1.79463672851047,2.10418307109111,1.99471334542028,1.8980389686823,2.20635167491245,2.27324082051622,2.29218680325169,2.18021245002527,2.16778494634387,2.55555808185787,2.54814501269733,0.0,0.0,0.0,0.0,0.0,0.0
0,AFE,Consumo de energía eléctrica (kWh per cápita),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.207502781129,519.613593737815,543.305764801333,569.59109782554,589.995685973604,611.695098985209,617.00979006025,636.23847260285,671.806785995635,705.147429445566,728.939985483949,738.757034796221,741.117687851123,776.830096051469,793.78256173644,803.763363092449,797.312091691949,805.625268722775,804.308338767299,791.122817800831,769.859816039701,733.351681099112,728.186412329419,730.07523091298,741.642891812743,819.860431951677,829.825976160046,791.446996246765,769.795473730225,780.702623963529,743.916043970902,769.080854071567,774.334166181245,777.672090685718,780.851052287502,789.4878404605,796.901935655247,760.576897141733,723.914903111308,740.41765510513,740.741605692739,703.908400908733,698.369914215573,686.728057221492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,AFE,Consumo de energía renovable (% del consumo total de energía final),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.625964515839,62.8763185657577,64.6365408017388,65.2916759662353,65.3797639253878,64.9825097919131,64.2186681612097,63.3856250040084,64.1063653486032,65.1689274146982,65.1287964947688,65.5867725249558,64.6227793357533,64.165735015468,63.2792919205907,62.5871644245118,62.3014712629603,61.5025332436505,61.9770188445779,61.321536204168,62.7477565255273,62.5731453801498,61.0810940037446,60.378305493904,60.7122920025609,61.1063974749704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
